id,dataset,question,options,subject_name,topic_name,correct_answer,correct_index,expected_behavior,student_answer,student_index,missing_evidence,source_split
efec1fb4-1ab9-467f-8326-cee6622c9679,nota,"8.5, the urine will usually train Proteus bacteria such as Proteus mirabilis following the narrative about Wegener's granulomatosis, whichever is the most correct?","{'0': 'Blood can be measured antiproteinase-3 antibody', '1': 'None of the above', '2': 'Kidney sections> 50% tissue, can be seen granulation tissue (granuloma)', '3': 'The disease does not cause conjunctivitis and scleritis (scleritis) in the eye'}",unknown,,None of the above,1,answer,,,,dev
5a0e8b7c-05c2-4c4d-b2fd-6c118d6893fc,nota,Vector for zika virus is -,"{'0': 'None of the above', '1': 'Culex', '2': 'Anopheles', '3': 'None of these'}",microbiology,,None of the above,0,answer,,,,test
29b45401-a325-4d47-be7d-b211bb477d9b,nota,"Question linked to image nº19 The urine of a patient under study due to renal insufficiency is received in the laboratory. An analysis is made by means of a test strip, which is shown in the image. What is your diagnosis?","{'0': 'Nephrotic syndrome due to minimal injuries.', '1': 'None of the above', '2': 'Chronic interstitial nephropathy.', '3': 'Prerenal renal failure.'}",medicine,,None of the above,1,answer,,,,test
66040139-37cb-4da9-9047-e6e4cfa6990c,nota,Androgenic XX chromosome is ?,"{'0': 'Paial mole', '1': 'None of the above', '2': ""Turner's syndrome"", '3': 'Stein leventhal syndrome'}",gynaecology & obstetrics,,None of the above,1,answer,,,,test
a630fb1d-cc0d-47aa-979b-de2594c3680c,nota,"A 14-year-old boy is brought to the emergency department because of a 2-day history of fatigue. He reports that during this time he has had occasional palpitations and shortness of breath. He has sickle cell disease. Current medications include hydroxyurea and folic acid. He appears fatigued. His temperature is 38.3°C (100.9°F), pulse is 120/min, respirations are 24/min, and blood pressure is 112/74 mm Hg. Examination shows pale conjunctivae. Cardiac examination shows a midsystolic ejection murmur. Laboratory studies show:
Hemoglobin 6.4 g/dl
Leukocyte count 6,000/mm3
Platelet count 168,000/mm3
Mean corpuscular volume 84 μm3
Reticulocyte count 0.1%
Which of the following is the most likely underlying cause of these findings?""","{'0': 'None of the above', '1': 'Medication-induced hemolysis', '2': 'Defect in erythrocyte membrane proteins', '3': 'Hemolytic crisis'}",unknown,,None of the above,0,answer,,,,dev
ac3c48cb-08ef-4f20-b3f9-d4b86c9fdc1f,nota,"Roberto presents Impaired Tissue Integrity in the lower right limb. Your family nurse has reflected in your Computerized Medical Record: ""Wound healing: by second intention"". What does this NOC result mean ?:","{'0': 'Structural compromise and normal physiological function of the skin and mucous membranes.', '1': 'Magnitude of regeneration of cells and tissues after an intentional closure.', '2': 'None of the above', '3': 'Magnitude of tissue functionality in a secondary closure.'}",nursery,,None of the above,2,answer,,,,val
6a1ecffc-d141-491a-9762-191cd4706337,nota,Platelet derived growth factor is released in vessels from:,"{'0': 'Endothelial cells', '1': 'Fibroblasts', '2': 'Macrophages', '3': 'None of the above'}",pathology,,None of the above,3,answer,,,,val
3baaaedd-018f-4bcb-8efb-bcc8c2cbcbf0,nota,"A 25-year-old young women came to the clinic complaining of two days ago that is felt when the solution of urine, urethra pain and burning sensation, and then there is the phenomenon of urinary frequency and urgency of this morning is found in urine pink, two days under occasional abdominal discomfort, but did not have a fever or chills the situation. What is the most appropriate of the assumptions (Impression) would be?","{'0': 'Urinary tract stones', '1': 'None of the above', '2': 'Bladder cancer', '3': 'Acute pyelonephritis'}",unknown,,None of the above,1,answer,,,,dev
a729f359-ed03-40a5-835c-c3be4b0e8e2a,nota,A 24 years old college student while playing hockey injured his right knee. This patient presents after 3 months with instability of knee joint in it full extension without instability at 90 degree of flexion. The structure most commonly damaged is:,"{'0': 'None of the above', '1': 'Anteromedial pa of anterior cruciate ligament', '2': 'Posterior cruciate ligament', '3': 'Anterior hom of medial meniscus'}",surgery,,None of the above,0,answer,,,,val
94207c91-c6f4-4af2-a66f-bba9614349da,nota,The crucible of Gooch is:,"{'0': 'A gelatinous surface to precipitate colloids.', '1': 'A ceramic vessel to mineralize samples in a muffle furnace.', '2': 'None of the above', '3': 'A surface made with pulp of general purpose paper.'}",pharmacology,,None of the above,2,answer,,,,val
761c3acc-08a4-44a3-b410-2447d77d33ec,nota,"For determining the age between 1-13 years, the best X-ray is–","{'0': 'Elbow', '1': 'Shoulder', '2': 'None of the above', '3': 'Clavicle'}",unknown,,None of the above,2,answer,,,,test
430b0109-199a-4301-b9f0-4ee9e5c33b2f,nota,The Intellectual Quotient (IQ) is defined as:,"{'0': 'The ratio between chronological age and mental age multiplied by 100.', '1': 'None of the above', '2': 'The multiplication of chronological age by mental age divided by 100.', '3': 'The quotient between mental age and chronological age multiplied by 10.'}",psychology,,None of the above,1,answer,,,,test
1887633a-7845-4200-b616-32ac9faf2fa9,nota,In which of the following fetal presentations would the cesarean section always be indicated?,"{'0': 'Transverse iliac occipital.', '1': 'Full buttocks.', '2': 'None of the above', '3': 'A previous cesarean.'}",medicine,,None of the above,2,answer,,,,val
7a025afd-255b-4437-a644-63bd42aeaef2,nota,Chlorhexidine is chemically incompatible with:,"{'0': 'Lipophilic substances.', '1': 'None of the above', '2': 'Hydrophilic substances.', '3': 'Ketones'}",pharmacology,,None of the above,1,answer,,,,test
36edec15-9a2c-4da3-be62-7989bca7f79d,nota,"When a patient is diagnosed with ureteral stone with water right kidney has the right, while the left kidney stones, but there are no left hydronephrosis; do you think the following description whichever is most appropriate treatment steps?","{'0': 'First the stones is left to treat ESWL, stones and the like right after dissection treatment ureteral stones', '1': 'Meanwhile purposes ESWL treatments for both sides of the stones', '2': 'None of the above', '3': 'First right ureter kidney stones pushed back, and then administered both sides of extracorporeal shock wave lithotripsy'}",unknown,,None of the above,2,answer,,,,dev
56c5966e-d822-45c7-9c01-0f7ba923368e,nota,The systolic blood pressure in normal healthy males of age group of 40 — 60 has a normal distribution with a mean of 130 in a sample of 100. People with systolic blood pressure more than 130 will be:,"{'0': '100', '1': '75', '2': 'None of the above', '3': '25'}",dental,,None of the above,2,answer,,,,val
28d70c06-a05c-4b39-813a-e3e03aabcd4a,nota,"About open tibial fractures Gustilo classification, the following statements is wrong?","{'0': 'Level I, open fracture, the wound is less than 1 cm', '1': 'Class II, open fractures, wounds larger than 1 cm, unconsolidated extensive soft tissue injury', '2': 'None of the above', '3': 'The first stage IIIC, open fractures and extensive soft tissue injury and merge any need to repair arterial damage'}",unknown,,None of the above,2,answer,,,,test
c43383e0-a4f8-4fb6-a7de-af23384367d3,nota,The prevalence of disease in a population is expected to be 50%. An investigator is interested in the range of 45 to 55% with 95% confidence. The minimum sample size required for the study is:,"{'0': '100', '1': '200', '2': '300', '3': 'None of the above'}",social & preventive medicine,,None of the above,3,answer,,,,val
b2d2bd33-2b12-4bcb-9749-6f297dac07cf,nota,"A 25-year-old lady presents with sudden severe bilateral loss of vision, more so on the right side, with no perception of light. Rest of the examination including pupillary reflexes, fundus and optokinetic nystagmus are normal. She was able to touch the tips of her fingers with her right eye closed but not with her left eye closed. The most like1 tgnosis is:","{'0': 'Optic neuritis', '1': 'Anterior ischemic optic neuropathy', '2': 'CMV retinitis', '3': 'None of the above'}",ophthalmology,,None of the above,3,answer,,,,val
7bcde2c6-c665-47b1-bd22-c7502c09365b,nota,"Which	of	the	following	can	result	in	Paradoxical
excitement in children.","{'0': 'Morphine', '1': 'None of the above', '2': 'Nitrous Oxide', '3': 'Amphetamine'}",dental,,None of the above,1,answer,,,,val
f33c6fa8-e8d7-4047-b3ed-8d4a3fa7dd88,nota,Which of the following is not a risk factor for malignancy,"{'0': 'DNA aneuploidy', '1': 'None of the above', '2': 'Invasive candidiasis', '3': 'Leukoplakia in non smokers'}",pathology,,None of the above,1,answer,,,,val
1c6a6a99-215e-46f0-a9b3-83e562b7bb91,nota,"A 52-year-old man presents to the physician because of ongoing shortness of breath, which is more prominent when he lies down. Occasionally, he experiences palpitations, especially during strenuous activities. In addition to this, he has been experiencing difficulty in digestion and often experiences regurgitation and dysphagia. He reports that he emigrated from Mexico 20 years ago and visits his hometown twice a year. The vital signs include: blood pressure 120/75 mm Hg, respiratory rate 19/min, and pulse 100/min. The physical examination shows jugular vein distention along with pitting edema in the ankles. Bilateral basilar crackles and an S3 gallop are heard on auscultation of the chest. A chest X-ray is taken. An electrocardiogram (ECG) shows no significant findings. What is the most likely explanation for this patient’s physical and diagnostic findings?","{'0': 'Alcohol abuse', '1': 'Hypertensive changes', '2': 'None of the above', '3': 'Bacterial infection'}",unknown,,None of the above,2,answer,,,,test
0dc6093b-c128-4412-b746-986b03cce10e,nota,Nosocomial infection is most commonly caused by:March 2004,"{'0': 'None of the above', '1': 'Gram positive bacilli', '2': 'Gram negative cocci', '3': 'Mycoplasma'}",microbiology,,None of the above,0,answer,,,,test
cf2e19df-6971-4020-8f65-9494110a0f82,nota,"Car accident caused the proximal end of the fibula fracture, Which of the following most unlikely?","{'0': 'Pedal (foot-drop)', '1': 'Dorsal sensory loss', '2': 'The outside of the front leg lost feeling', '3': 'None of the above'}",unknown,,None of the above,3,answer,,,,test
4386bd46-25f6-4607-9db3-2a6003699702,nota,"A 29-year-old primigravid woman at 35 weeks' gestation is admitted to the hospital in labor. She has no history of serious medical illness. She has had an uncomplicated pregnancy. Her last ultrasound at 22 weeks' gestation was normal. On admission, fetal heartbeats cannot be detected by fetal doppler monitor. Ultrasound shows decreased amniotic fluid levels and no evidence of fetal movement, respiration, or heart activity. The patient gives birth to a 2296 g (5 lb 1 oz) male infant. Physical examination shows no signs of life. There are no visible malformations. The placenta is unremarkable. Which of the following is the most appropriate next step in management?","{'0': 'Perform karyotyping of amniotic fluid', '1': 'None of the above', '2': 'Obtain photographs, x-ray imaging, and MRI', '3': 'Obtain consent for parental genetic testing'}",unknown,,None of the above,1,answer,,,,test
023a0d4c-df33-445d-ac17-64cd9b1c6dd3,nota,"For Viktor Frankl Logotherapy, what is the main generator of neuroses ?:","{'0': 'The repression of the libido.', '1': 'The deficiencies in the upbringing.', '2': 'None of the above', '3': 'Social frustration'}",psychology,,None of the above,2,answer,,,,test
b3fb8806-e635-4b7c-997b-8ed6a2b6f982,nota,Which of the following drugs is a prodrug ?:,"{'0': 'Vigabatrin', '1': 'Methotrexate', '2': 'Atracurio.', '3': 'None of the above'}",pharmacology,,None of the above,3,answer,,,,test
205b36b6-147a-40aa-86c2-0b03e4e0e164,nota,"A 40-year-old woman presents with severe shortness of breath. The patient is unable to provide a history due to her breathing difficulties. The patient’s roommate says that she came home and found her in this state. She also says that they both occasionally take sleeping pills to help them fall asleep. Physical examination reveals an obese female, dyspneic with diminished chest wall movements. The patient’s A-a gradient is calculated to be 10 mm Hg. Which of the following most likely accounts for this patient’s symptoms?","{'0': 'None of the above', '1': 'Impaired gas diffusion', '2': 'Left-to-right blood shunt', '3': 'Right-to-left blood shunt'}",unknown,,None of the above,0,answer,,,,test
97c0cd45-544e-4329-b7e7-748ce1214923,nota,"Mature B cells can express IgM and IgD simultaneously two immunoglobulin on the cell surface, the main molecular mechanisms why?","{'0': 'None of the above', '1': 'Alleles exclude (allelic exclusion)', '2': 'V', '3': 'J segment recombinant (recombination)'}",unknown,,None of the above,0,answer,,,,dev
f66e895d-cb3f-46f5-8354-f24b41c78c88,nota,Acid used for forging signature is ?,"{'0': 'Sulphuric acid', '1': 'Nitric acid', '2': 'Carbolic acid', '3': 'None of the above'}",forensic medicine,,None of the above,3,answer,,,,test
febb6dc4-c4fc-457b-8ab6-1ded17b07275,nota,Which of the following statements is false in relation to myofacial pain dysfunction syndrome?,"{'0': 'Mainly affects young females', '1': 'Is caused by muscle fatigue due to chronic oral habits as grinding and clenching', '2': 'Treatment involves construction of occlusal guard and stress free emotional condition', '3': 'None of the above'}",pathology,,None of the above,3,answer,,,,val
267349ac-418e-41bf-ae2b-863fdabdb5c2,nota,"The following information about the palm in the muscles (intrinsic muscles) of the narrative, what's wrong?","{'0': 'Abductor hallucis muscle (abductor pollicis) by the median nerve (median nerve) dominated', '1': 'None of the above', '2': 'Dorsal metacarpal muscle (dorsal interossei) by the ulnar nerve (ulnar nerve) dominated', '3': 'Lumbrical (lumbricals) by the median nerve (median nerve) and ulnar nerve (ulnar nerve) jointly governed'}",unknown,,None of the above,1,answer,,,,dev
e396bbf7-a5c9-4340-84c6-4a38fccbfe71,nota,"12. A 50-year-old female tuberculosis patients, anti-tuberculosis drugs for 4 has a first line of a month, the patient complained of poor appetite, fatigue slightly, but the deeper yellow urine, liver function tests found that bilirubin T / D 15/8 mg / dL, AST: 68 U / L, ALT: 70 U / L. Most can not be that kind of anti-TB drugs cause?","{'0': 'isoniazid', '1': 'rifampin', '2': 'None of the above', '3': 'pyrazinamide'}",unknown,,None of the above,2,answer,,,,dev
91eca2e7-8498-4cbe-b6b1-370e50439d40,nota,A female with suspected child abuse was brought to the casualty with severe bleeding from the perineum. What should be the first line of management?,"{'0': 'None of the above', '1': 'Internal iliac aery ligation', '2': 'Whole blood transfusion', '3': 'Inform police before staing the treatment'}",surgery,,None of the above,0,answer,,,,val
ea5551f9-d08e-4553-811d-04e172ac2c00,nota,"Aphasia narrative about the symptoms and possible site of injury, whichever is correct?","{'0': 'None of the above', '1': 'Normal language comprehension, difficulty speaking, slow and smooth, the site of injury may be angular gyrus', '2': 'Normal language comprehension, speaking fluent but meaningless, the site of injury may be angular gyrus', '3': ""Normal language comprehension, speaking fluent but meaningless, the site of injury may be Wernicke's area""}",unknown,,None of the above,0,answer,,,,dev
032012fa-0bcb-4d90-bb88-ad0530c0155b,nota,"A 75-year-old male, 8 years ago in the limbs asymptomatic rash, the rash gradually increased proliferation. To three years ago, almost to this rash spread over the whole body. After no significant change in the scope of the rash. 8 years, very few patients medication. Physical examination, skin rash and made more than 90% of the surface area of ​​the skin (erythroderma) (as shown in Figure 1). Both axillary and inguinal lymph nodes clear, lymphocyte blood smear visible profile (as shown in Figure II). This patient most likely diagnosis Why?","{'0': 'Drug rash (drug eruption)', '1': 'Dermatomyositis (dermatomyositis)', '2': 'None of the above', '3': ""Bo Zhede's disease (Paget's disease)""}",unknown,,None of the above,2,answer,,,,test
c1079bbe-6cb8-4e9c-ac66-036480d01e15,nota,What is the procedure designed by Ebbinghaus to measure retention or forgetting ?:,"{'0': 'None of the above', '1': 'The partial report technique.', '2': 'The technique of the total report.', '3': 'The cost-benefit paradigm.'}",psychology,,None of the above,0,answer,,,,test
ebe0de51-b6bf-49c3-830c-aa8f3da5b959,nota,Infrared spectroscopy is useful for identifying terminal alkynes. These have characteristic bands of tension of the triple bond between:,"{'0': '3100-3500 cm-1.', '1': '1700-1800 cm-1.', '2': 'None of the above', '3': '1600-1700 cm-1.'}",chemistry,,None of the above,2,answer,,,,test
b3e9d0b4-d62a-49fe-82de-dda942c3ba03,nota,What part of the electrocardiogram corresponds to ventricular depolarization ?:,"{'0': 'The P wave', '1': 'None of the above', '2': 'The T wave', '3': 'The PR segment.'}",pharmacology,,None of the above,1,answer,,,,test
2fcdbe56-1e7a-4bb9-a9a1-5440e7be7e00,nota,Which of the following compounds is not a coenzyme ?:,"{'0': 'Biocytin.', '1': 'None of the above', '2': 'Lipoate', '3': 'Tetrahydrofolate.'}",chemistry,,None of the above,1,answer,,,,val
9d533488-769a-4a16-9404-905525ecac84,nota,"A 35-year-old woman with a one-year history of auditory hallucinations and periods of anhedonia and amotivation is being seen by her psychiatrist. She was started on haloperidol at her last visit, but she was told to stop taking the medication since she developed muscle stiffness and spasms soon after taking the drug. Today, her temperature is 97.7°F (36.5°C), blood pressure is 132/76 mmHg, pulse is 98/min, and respirations are 12/min. The patient is now started on a new medication that will seek to avoid the same side effects as her previous one; however, she will need to come in for weekly testing. Which of the following should be tested weekly?","{'0': 'Electrocardiogram', '1': 'Electrolytes', '2': 'Gonadotropin releasing hormone', '3': 'None of the above'}",unknown,,None of the above,3,answer,,,,dev
1242df96-c75c-4ad7-9e7a-4501a615241d,nota,Which of the following is not a part of behavioural science?,"{'0': 'Social psychology', '1': 'Social anthropology', '2': 'None of the above', '3': 'Sociology'}",unknown,,None of the above,2,answer,,,,test
da94cf3a-186d-4862-b0a1-56ab8b479965,nota,Which of the following semi-solid pharmaceutical forms with which a master formula can be prepared has greater occlusivity ?:,"{'0': 'None of the above', '1': 'Hydrophobic or water-oily creams.', '2': 'Hydrophilic or ole-aqueous creams.', '3': 'Hydrophilic ointments'}",pharmacology,,None of the above,0,answer,,,,test
9eaa6e2b-0c3b-4e69-bd5b-6f39e2bab083,nota,Which enzymes have the function of changing the degree of DNA undercoiling ?:,"{'0': 'the DNA ligases.', '1': 'The DNA helicases.', '2': 'None of the above', '3': 'The DNA polymerases.'}",chemistry,,None of the above,2,answer,,,,test
a7724ba3-69fa-4e32-84a3-a3c740ba7df4,nota,Exercise mediated increase in muscular blood flow is mediated by which sympathetic fibers,"{'0': 'Adrenergic', '1': 'Noradrenergic', '2': 'Dopaminergic', '3': 'None of the above'}",physiology,,None of the above,3,answer,,,,test
7dcc210f-0ecc-45b4-a77e-8ddecab6c756,nota,"A 4-year-old brother accidentally hit the wall nearest to walk often fall between parents accidentally discovered his left eye was white pupil phenomenon (white pupil), it is brought to the eye clinic examination. Will Which of the following disposal less suitable?","{'0': 'None of the above', '1': 'Arrangement eye ultrasonography (B-scan)', '2': 'Arrangement socket portion tomography (Orbital CT scan)', '3': 'Indirect ophthalmoscopy after dilation fundus observation (Indirect Ophthalmoscopy)'}",unknown,,None of the above,0,answer,,,,test
cca7eb4d-3a29-4e5c-9f51-76c28a705904,nota,"A Patient in medical intensive care unit who is intubated ,suddenly removes the endotracheal tube. What should be done next?","{'0': 'Sedate and reintubate', '1': 'Make him sit and do physiotherapy', '2': 'None of the above', '3': 'Give bag and mask ventilation and intubate'}",anaesthesia,AIIMS 2017,None of the above,2,answer,,,,val
16dea65c-2778-40c0-adef-9418854f5913,nota,"What effect does an increase in the concentration of 2,3-bisphosphoglycerate (2,3-BPG) cause in hemoglobin ?:","{'0': 'The four heme groups are saturated with 2.3BPG.', '1': 'The oxygenated conformation is stabilized.', '2': 'Increase the affinity for O2.', '3': 'None of the above'}",biology,,None of the above,3,answer,,,,test
e568320b-1cc3-4a6d-9a56-bb67c62ed9ff,nota,Gold standard for treatment of gingival recession is:,"{'0': 'Free gingival graft.', '1': 'None of the above', '2': 'Apically displaced flap.', '3': 'Edland Meichar flap.'}",dental,,None of the above,1,answer,,,,test
8057a69f-cf8b-42fd-ab94-664ad5f8f1d1,nota,The vitamin that regulates the levels of calcium in the blood and has an important role in the healthy functioning of nerves and muscles is:,"{'0': 'Vitamin E.', '1': 'Vitamin A.', '2': 'Vitamin K.', '3': 'None of the above'}",nursery,,None of the above,3,answer,,,,val
b89b50df-2216-43a7-bae7-85b23fbaaabb,nota,Modified access cavity in maxillary molar to accommodate accessory orifice is known as,"{'0': 'Clove leaf', '1': 'Shamrock preparation', '2': 'None of the above', '3': 'None'}",dental,,None of the above,2,answer,,,,val
9a03e205-6113-4852-b1ad-df3b83f0477a,nota,"There are the following account of the thyroid tongue (lingual thyroid) of, what's wrong?","{'0': 'Mostly women', '1': 'None of the above', '2': 'Thyroid scan is necessary examination before treatment', '3': 'There are only symptoms need surgery'}",unknown,,None of the above,1,answer,,,,test
1f60f5f7-7b62-405a-9e93-85db6a25fcf4,nota,Which acute phase reactant induces rouleaux formation,"{'0': 'C reactive protein', '1': 'None of the above', '2': 'Serum amyloid A', '3': 'IL 1'}",pathology,,None of the above,1,answer,,,,test
d80f5140-677a-4016-85dc-daf5de73b0be,nota,Which of the following drugs can not prevent or treat acute migraine?,"{'0': 'None of the above', '1': 'sumatriptan', '2': 'propranolol', '3': 'dihydroergotamine'}",unknown,,None of the above,0,answer,,,,test
577184f9-020e-4f0a-9dcb-e92779a090e2,nota,A 21-year-old female presents to the clinic requesting prenatal counseling. She was born with a disease that has led her to have recurrent upper respiratory infections throughout her life requiring antibiotic prophylaxis and chest physiotherapy as well as pancreatic enzyme replacement therapy. She marries a man (without this disease phenotype) from a population where the prevalence of this disease is 1/100. What is the chance that their child will have the disease of interest?,"{'0': 'None of the above', '1': '1/10', '2': '81/100', '3': '9/10'}",unknown,,None of the above,0,answer,,,,test
46563d3e-788f-4e64-88ab-4817d128df5c,nota,Which of these antiepileptic drugs is indicated for use in acute manic crises ?:,"{'0': 'Topiramate.', '1': 'Lamotrigine', '2': 'None of the above', '3': 'Gabapentin'}",pharmacology,,None of the above,2,answer,,,,test
aad56188-3468-4587-b244-07b01dc01a0f,nota,"If a normality test offers a value p> 0.05, how is it interpreted ?:","{'0': 'It can be assumed that the variable does not follow a normal distribution.', '1': 'It can not be assumed that the variable follows a normal distribution.', '2': 'None of the above', '3': 'The test has turned out to be significant.'}",biology,,None of the above,2,answer,,,,test
c5b4a061-5b03-41ec-8b7f-d421ec54d7ad,nota,What statistical test would be applied to compare two eye drops administering a different one in each eye of the same patient ?:,"{'0': ""Student's t test of independent samples."", '1': 'Exact Fisher.', '2': 'None of the above', '3': 'Welch'}",biology,,None of the above,2,answer,,,,test
60e65cb6-642b-4960-8799-6fd853a25598,nota,"A 68-year-old woman four years ago but had prolapse and urinary incontinence received hysterectomy and urinary incontinence surgery (burch operation), urinary incontinence, but now no longer complained of a lump in the vagina prolapse, she thinks this may be a symptom associated with her lower back pain, back pain because the slightest symptoms in the morning, but over time more and more serious. If you as the woman line physical examination, most likely will find:","{'0': 'cystocele', '1': 'rectocele', '2': 'enterocele', '3': 'None of the above'}",unknown,,None of the above,3,answer,,,,test
8302c517-eb8c-4c70-b7b6-a216b911ddd2,nota,"A 32-year-old homeless man presents to the emergency department with dyspnea, left-sided chest pain, chills, and a productive cough over the last week or so. He does not have medical insurance and has not seen a doctor for many years. His chest pain increases with inspiration. The pain does not radiate or worsen with movement. He states that has a productive cough with yellow sputum with flecks of blood. He drinks 6 beers a night and does not smoke or take illicit drugs. Temperature is 37.8°C (100.0°F), blood pressure is 124/90 mm Hg, pulse is 92/min, and respiration rate is 16/min. On physical examination, tactile fremitus is increased and there is a dullness to percussion over the lower part of the left lung. No murmurs are heard. Oral examination reveals poor dentition. Chest X-ray reveals a large left lobar opacification with extensive pleural effusion. Which of the following is the best initial management for this patient?","{'0': 'Supplemental oxygen', '1': 'None of the above', '2': 'Inhaled bronchodilators', '3': 'Upper endoscopy'}",unknown,,None of the above,1,answer,,,,dev
6934b841-2956-4613-be86-19bacc37dd59,nota,HALE is used to measure,"{'0': 'Disability adjusted life expectancy', '1': 'None of the above', '2': 'Quality adjusted life expectancy', '3': 'Expectancy free of disability'}",social & preventive medicine,,None of the above,1,answer,,,,test
ee71adbc-9fcb-4105-ba57-a7e1745b30cc,nota,What is the main utility of aluminum and lithium hydride in Organic Chemistry ?:,"{'0': 'It is an oxidizing agent.', '1': 'None of the above', '2': 'It is an acid compound.', '3': 'It is an organometallic reagent.'}",chemistry,,None of the above,1,answer,,,,val
224bd2ca-7559-48f2-bee2-19c9d3472582,nota,"To remove any occlusal pre-maturity, what should be the first step to be done:","{'0': 'Check working side interference.', '1': 'Check non working interference.', '2': 'None of the above', '3': 'Any of the above.'}",dental,,None of the above,2,answer,,,,val
4233eb17-2c9e-4cbd-a25a-a9771257c30d,nota,"A group of researchers is conducting a study to assess the validity and reliability of patient history in determining the amount and duration of drug abuse. In this study, 60 subjects with hepatitis were asked details of their history of drug abuse, such as the duration of drug abstinence, the amount and duration of drug abuse, and the treatment history. Additionally, a source close to or related to each of the study subjects (most often a spouse) was asked similar questions about the subject by a second researcher who was blinded to the subject’s drug abuse history. Results revealed that the duration of drug abstinence correlated highly between subjects and the source (Spearman’s r = 0.94, p-value < 0.001), as did the individual's score on the stimulant relapse risk scale (SRRS, Spearman’s r = 0.74, p-value < 0.001), a ranked metric of relapse risk. Which of the following statements regarding this results of this study is true?","{'0': 'If the authors had conducted a study on larger sample size, Pearson’s correlation coefficient for these data would have been calculated.', '1': 'There is a linear relationship between the duration of drug abstinence as assessed by the subject and their close/related source.', '2': 'None of the above', '3': ""We can conclude that 88.4% (= 0.94 x 0.94) of the variability in the duration of drug abstinence (as assessed by the study subjects) can be 'explained' by the variability in the duration of drug abstinence as assessed by their sources.""}",unknown,,None of the above,2,answer,,,,dev
